year,t,Rin,Rli,p,Ta,u,ea
2019,229.3333333,0,349.6725,93.091,7.7061,5.8329,0.98632
2019,229.3541667,0,350.3563,93.06,7.4809,5.9042,0.97739
2019,229.375,0,349.0615,93.036,7.3215,6.9013,0.96901
2019,229.3958333,0,348.6646,93.012,7.1656,6.9291,0.96158
2019,229.4166667,0,347.3858,92.985,7.0964,6.9,0.95503
2019,229.4375,0,347.1435,92.97,7.1891,6.7061,0.94422
2019,229.4583333,0,345.477,92.965,7.3885,6.9578,0.93611
2019,229.4791667,0,345.1919,92.951,7.6138,7.863,0.92454
2019,229.5,2.1081212,344.8157,92.941,7.681,7.5018,0.92055
2019,229.5208333,9.146209,345.8718,92.951,7.8882,7.756,0.91279
2019,229.5416667,17.393567,346.7482,92.947,7.9382,7.5847,0.91329
2019,229.5625,36.259625,348.1994,92.96,7.7788,7.8169,0.9265
2019,229.5833333,53.714683,350.8961,92.984,7.4823,7.6262,0.94323
2019,229.6041667,77.34574,346.8523,93.009,7.4238,7.5094,0.9434
2019,229.625,140.9288,348.7355,93.009,7.5444,7.593,0.94802
2019,229.6458333,120.50886,348.8369,93.012,7.3678,7.6537,0.94924
2019,229.6666667,132.44891,349.7548,93.032,7.4111,6.9334,0.95516
2019,229.6875,99.686972,348.5015,93.044,7.3522,7.0954,0.94793
2019,229.7083333,177.90903,349.3326,93.063,7.4708,7.4084,0.95463
2019,229.7291667,212.11909,350.4589,93.072,7.5149,7.2595,0.96564
2019,229.75,268.89915,347.6973,93.073,7.7336,6.5401,0.98474
2019,229.7708333,229.6592,347.0117,93.081,7.7241,7.5124,0.9705
2019,229.7916667,184.50926,346.517,93.09,7.6186,7.6502,0.96508
2019,229.8125,187.45932,346.6808,93.1,7.6568,7.0934,0.96757
2019,229.8333333,155.53938,346.2366,93.118,7.5685,7.5964,0.96303
2019,229.8541667,100.33843,345.712,93.139,7.4288,7.6397,0.95695
2019,229.875,239.75949,344.6213,93.147,7.4974,7.9203,0.95801
2019,229.8958333,143.86955,345.6538,93.158,7.5929,7.4959,0.96628
2019,229.9166667,104.19961,346.3965,93.171,7.4972,6.8701,0.96696
2019,229.9375,135.35967,346.9297,93.189,7.5714,7.2344,0.9748
2019,229.9583333,79.034724,346.8676,93.199,7.5529,7.6133,0.97043
2019,229.9791667,78.269782,346.9933,93.212,7.4947,7.2367,0.97492
2019,230,67.80584,348.189,93.221,7.5368,6.8054,0.98681
2019,230.0208333,49.460897,349.143,93.231,7.5737,6.5989,0.99276
2019,230.0416667,44.495955,348.8494,93.225,7.6077,7.1189,0.99519
2019,230.0625,15.545013,349.25,93.236,7.555,6.6568,0.99475
2019,230.0833333,7.823371,349.5708,93.241,7.5589,6.6443,0.99647
2019,230.1041667,2.6650688,350.015,93.247,7.6239,6.3689,1.001
2019,230.125,0,350.3787,93.255,7.67,6.7279,1.0049
2019,230.1458333,0,350.6933,93.27,7.7145,6.116,1.0102
2019,230.1666667,0,351.2139,93.281,7.7989,6.3618,1.0137
2019,230.1875,0,350.3679,93.283,7.8558,6.5182,1.0119
2019,230.2083333,0,350.9367,93.276,7.8178,6.5486,1.0093
2019,230.2291667,0,350.563,93.257,7.8246,5.8291,1.0088
2019,230.25,0,350.258,93.249,7.7806,5.3608,1.0087
2019,230.2708333,0,350.0648,93.255,7.7311,5.1219,1.0072
2019,230.2916667,0,349.9129,93.253,7.7316,4.7656,1.0058
2019,230.3125,0,349.1729,93.24,7.7942,4.7841,1.0082
2019,230.3333333,0,348.9146,93.243,7.8362,5.021,1.0092
2019,230.3541667,0,348.9029,93.236,7.8574,4.7684,1.0088
2019,230.375,0,349.0015,93.235,7.9354,4.4919,1.0107
2019,230.3958333,0,348.3307,93.257,7.8813,4.1955,1.0128
2019,230.4166667,0,348.9069,93.28,7.7966,4.2726,1.009
2019,230.4375,0,348.1919,93.293,7.6142,4.5475,1.0004
2019,230.4583333,0,350.0485,93.28,7.4532,4.3987,1.0011
2019,230.4791667,0,347.1233,93.272,7.4391,4.404,0.9973
2019,230.5,4.782851,329.6323,93.28,7.3273,4.8018,0.98204
2019,230.5208333,8.3168886,345.5835,93.308,7.3334,4.8314,0.97213
2019,230.5416667,16.307806,346.5947,93.33,7.2992,4.6451,0.96827
2019,230.5625,55.637924,347.9387,93.337,7.1973,4.4683,0.97961
2019,230.5833333,87.758042,346.2864,93.349,7.3353,4.5954,0.98559
2019,230.6041667,89.430159,346.5176,93.366,7.5747,4.9385,0.99084
2019,230.625,116.62728,345.809,93.389,7.784,4.8814,0.99514
2019,230.6458333,179.45439,347.466,93.416,7.9228,4.3939,1.0118
2019,230.6666667,178.61151,348.2616,93.439,8.211,4.4549,1.0175
2019,230.6875,272.52863,346.2027,93.454,8.3933,4.2163,1.0333
2019,230.7083333,337.71575,341.582,93.469,9.1081,4.7385,1.0396
2019,230.7291667,309.92286,342.3024,93.485,9.6378,4.4774,1.0521
2019,230.75,415.18998,338.2126,93.489,10.286,4.7548,1.0516
2019,230.7708333,173.8271,353.6831,93.525,9.6672,4.5042,1.0589
2019,230.7916667,279.35422,352.0998,93.549,9.9357,5.138,1.0624
2019,230.8125,390.86134,346.8053,93.576,10.217,5.1288,1.0593
2019,230.8333333,271.87845,351.8403,93.595,10.472,5.3946,1.0471
2019,230.8541667,239.79557,353.7067,93.615,10.55,4.1835,1.0705
2019,230.875,283.25269,346.077,93.619,11.41,4.6427,1.0467
2019,230.8958333,237.12981,349.8831,93.627,11.701,5.2884,1.0144
2019,230.9166667,360.99692,344.4102,93.647,11.785,5.3799,1.0193
2019,230.9375,224.99404,347.394,93.659,11.558,5.2312,1.0258
2019,230.9583333,385.44116,330.1139,93.658,12.116,5.9004,1.0356
2019,230.9791667,260.91828,323.007,93.692,11.092,5.5811,1.0357
2019,231,173.55539,320.9193,93.7,11.192,6.1204,1.025
2019,231.0208333,162.45251,298.4298,93.71,11.133,5.5093,1.0219
2019,231.0416667,130.93963,310.0219,93.725,11.242,5.1116,1.0199
2019,231.0625,77.031747,322.0457,93.75,11.088,4.8837,1.0234
2019,231.0833333,20.494865,354.782,93.781,10.477,4.1517,1.0758
2019,231.1041667,5.9098124,347.879,93.8,9.5049,4.0441,1.0683
2019,231.125,0,306.014,93.822,9.3064,3.3625,1.0753
2019,231.1458333,0,325.3966,93.839,9.1945,3.0095,1.0685
2019,231.1666667,0,331.7594,93.85,9.3458,2.9285,1.0675
2019,231.1875,0,285.6003,93.848,9.3385,3.2987,1.0573
2019,231.2083333,0,277.8079,93.856,8.894,3.271,1.0445
2019,231.2291667,0,277.3315,93.86,8.5392,2.9731,1.0386
2019,231.25,0,276.1785,93.87,8.4265,3.3693,1.023
2019,231.2708333,0,274.0232,93.878,8.1768,3.2398,1.0117
2019,231.2916667,0,277.3399,93.884,8.0398,3.4056,1.0119
2019,231.3125,0,272.5868,93.886,7.8648,3.4761,1.0086
2019,231.3333333,0,272.3774,93.876,7.8668,3.4416,1.0048
2019,231.3541667,0,299.9555,93.902,7.9803,3.4445,1.0034
2019,231.375,0,293.1933,93.911,7.989,3.984,0.9973
2019,231.3958333,0,327.268,93.934,8.1214,3.9875,1.0082
2019,231.4166667,0,329.2734,93.962,8.1073,3.4441,1.02
2019,231.4375,0,285.1851,93.943,7.9029,3.153,1.0139
2019,231.4583333,0,294.2674,93.95,7.7006,3.0111,0.99785
2019,231.4791667,0,298.4032,93.982,7.2385,2.959,0.98515
2019,231.5,4.3516751,301.1867,94.009,7.3118,3.0277,0.98664
2019,231.5208333,22.769037,338.7469,94.018,7.5097,3.1599,1.0017
2019,231.5416667,60.350198,304.7823,94.015,7.9171,2.9882,1.0125
2019,231.5625,113.51336,304.7304,94.035,8.1695,2.3785,1.0217
2019,231.5833333,203.89452,296.6666,94.062,8.8866,3.0169,1.0418
2019,231.6041667,191.18568,338.9234,94.103,9.0722,3.8219,1.0369
2019,231.625,180.88685,348.7297,94.117,9.3043,4.5574,1.0221
2019,231.6458333,97.127007,351.4574,94.121,9.4238,3.7093,1.0169
2019,231.6666667,97.108169,352.6223,94.122,9.3787,3.2923,1.0243
2019,231.6875,168.10033,353.2161,94.145,9.5709,3.4726,1.0389
2019,231.7083333,169.94149,354.2713,94.158,10.007,3.1451,1.044
2019,231.7291667,213.94265,353.524,94.18,10.49,3.3252,1.0444
2019,231.75,240.70382,353.8486,94.179,11.032,3.2248,1.0374
2019,231.7708333,258.50498,353.9893,94.197,11.446,3.7326,1.0266
2019,231.7916667,193.27614,355.1757,94.21,11.326,3.7443,1.028
2019,231.8125,304.0573,354.5967,94.221,11.626,3.3426,1.0388
2019,231.8333333,331.23846,355.0984,94.241,12.127,3.5396,1.0425
2019,231.8541667,449.07962,343.0396,94.235,12.693,3.7821,1.0428
2019,231.875,631.27079,344.0667,94.239,13.634,4.9021,1.0171
2019,231.8958333,543.58195,311.9975,94.251,14.164,4.5291,0.97535
2019,231.9166667,517.75311,311.8192,94.278,14.628,4.558,0.95257
2019,231.9375,618.38427,327.5811,94.299,15.213,4.4888,0.95595
2019,231.9583333,456.91543,347.5303,94.317,15.114,5.5086,0.92473
2019,231.9791667,205.52659,323.2206,94.358,13.434,3.968,1.1085
2019,232,288.05776,300.8192,94.374,13.896,3.4776,1.1014
2019,232.0208333,235.99892,303.8328,94.398,14.187,4.1252,1.0634
2019,232.0416667,143.38008,311.3014,94.42,13.71,3.411,1.0827
2019,232.0625,69.272242,319.0242,94.436,13.102,3.8272,1.0644
2019,232.0833333,34.553403,305.0715,94.464,12.34,4.3415,1.0705
2019,232.1041667,6.8209749,323.8242,94.503,11.635,3.6473,1.0698
2019,232.125,0,341.6192,94.547,11.37,3.5974,1.0961
2019,232.1458333,0,295.9292,94.587,11.064,2.8115,1.0852
2019,232.1666667,0,281.4177,94.606,10.369,2.8352,1.0702
2019,232.1875,0,279.3189,94.622,10.084,3.4611,1.0494
2019,232.2083333,0,278.3062,94.64,9.8951,3.5942,1.0307
2019,232.2291667,0,277.7044,94.666,9.6237,3.5365,1.0218
2019,232.25,0,277.3715,94.69,9.4216,3.2722,1.0285
2019,232.2708333,0,275.8327,94.717,8.8807,3.4865,1.0263
2019,232.2916667,0,273.3573,94.73,8.367,3.3776,1.0082
2019,232.3125,0,272.6554,94.751,8.4128,3.639,1.0026
2019,232.3333333,0,271.8069,94.781,8.1575,3.4369,0.98727
2019,232.3541667,0,269.6636,94.808,7.2937,3.1484,0.95898
2019,232.375,0,269.1961,94.825,7.0425,2.9026,0.95545
2019,232.3958333,0,268.6291,94.833,7.1574,3.4502,0.97352
2019,232.4166667,0,268.8177,94.857,7.5009,3.5328,0.98539
2019,232.4375,0,268.9561,94.878,7.6164,3.6428,0.97938
2019,232.4583333,0,268.3671,94.912,7.4271,3.4424,0.97318
2019,232.4791667,0,268.6203,94.943,7.0841,3.3466,0.95836
2019,232.5,6.0474847,269.1093,94.955,7.112,3.4731,0.96545
2019,232.5208333,33.712829,269.5508,94.984,7.4612,3.0982,0.98667
2019,232.5416667,88.586674,269.7567,95.01,7.9159,4.0246,1.0124
2019,232.5625,160.09652,271.9852,95.028,8.2544,3.663,1.0227
2019,232.5833333,231.47836,271.8133,95.05,8.987,3.8984,1.0312
2019,232.6041667,309.74021,272.9558,95.08,9.6621,4.4152,1.0397
2019,232.625,388.47205,275.1646,95.105,10.409,4.4375,1.0623
2019,232.6458333,464.5439,277.6237,95.123,11.4,4.5749,1.0416
2019,232.6666667,537.18574,279.6822,95.132,12.127,5.4266,0.98595
2019,232.6875,594.84759,285.8073,95.147,12.917,5.0442,0.95463
2019,232.7083333,659.22943,290.5203,95.139,13.656,5.1432,0.92708
2019,232.7291667,668.69128,310.9924,95.14,13.943,5.7712,0.90612
2019,232.75,585.39312,319.0947,95.145,14.076,6.2391,0.89373
2019,232.7708333,657.91497,307.9574,95.139,14.573,5.8685,0.87202
2019,232.7916667,720.11681,305.8687,95.131,15.368,5.1232,0.86715
2019,232.8125,779.75866,307.8543,95.13,15.732,6.1474,0.86143
2019,232.8333333,687.8105,323.7618,95.139,15.829,5.0027,0.88457
2019,232.8541667,502.74235,305.2387,95.154,15.699,6.2049,0.84974
2019,232.875,695.22419,303.1544,95.144,16.121,5.9523,0.85615
2019,232.8958333,510.73603,325.0758,95.151,16.304,5.3978,0.87239
2019,232.9166667,399.61788,306.6562,95.161,15.789,5.7668,0.90464
2019,232.9375,489.29972,300.2727,95.16,16.181,6.0471,0.88161
2019,232.9583333,314.31157,298.0041,95.167,15.871,5.3435,0.86538
2019,232.9791667,390.79341,298.7636,95.167,16.551,5.4542,0.85638
2019,233,339.60526,297.9205,95.154,16.627,5.1943,0.87397
2019,233.0208333,258.9771,297.3335,95.149,16.584,4.5626,0.88269
2019,233.0416667,179.16895,296.4299,95.155,16.47,3.6695,0.90396
2019,233.0625,105.16579,289.2062,95.163,15.94,3.1961,0.92431
2019,233.0833333,43.083637,288.2596,95.172,15.316,2.8921,0.94519
2019,233.1041667,5.8772819,291.549,95.184,14.517,3.2472,0.95362
2019,233.125,0,289.863,95.199,13.776,2.954,0.95082
2019,233.1458333,0,290.3468,95.225,13.53,3.0847,0.95541
2019,233.1666667,0,289.4498,95.234,13.104,2.7633,0.9855
2019,233.1875,0,287.0709,95.237,12.897,3.1314,1.0201
2019,233.2083333,0,285.1624,95.25,12.708,3.3549,1.0185
2019,233.2291667,0,284.1374,95.265,12.261,3.2702,0.99508
2019,233.25,0,284.0124,95.287,12.058,3.0862,0.99323
2019,233.2708333,0,282.429,95.296,11.433,3.29,0.99481
2019,233.2916667,0,281.1933,95.302,11.264,3.1336,0.99791
2019,233.3125,0,280.1952,95.32,10.715,2.9484,0.97918
2019,233.3333333,0,278.7282,95.331,11.016,3.0587,0.97175
2019,233.3541667,0,276.7743,95.321,10.438,2.9211,0.9346
2019,233.375,0,274.5924,95.31,9.4658,2.0975,0.92166
2019,233.3958333,0,273.3146,95.301,8.5113,1.955,0.90334
2019,233.4166667,0,272.257,95.308,8.3471,3.225,0.90637
2019,233.4375,0,272.1336,95.306,8.5958,2.4359,0.90367
2019,233.4583333,0,270.9429,95.323,7.7448,1.5677,0.88819
2019,233.4791667,0,272.1888,95.326,8.3872,2.0971,0.89027
2019,233.5,0,271.9505,95.331,7.6721,0.95194,0.87681
2019,233.5208333,20.023684,271.9351,95.332,7.4951,0.53723,0.86261
2019,233.5416667,67.392853,266.2717,95.341,8.1265,1.0698,0.86293
2019,233.5625,144.08302,265.1907,95.354,7.8407,2.4497,0.86673
2019,233.5833333,224.27419,266.5348,95.363,8.3767,1.5026,0.90467
2019,233.6041667,305.19536,269.4339,95.363,9.6998,1.4419,0.95834
2019,233.625,386.31653,273.6143,95.347,11.056,1.2927,0.98311
2019,233.6458333,458.0277,277.676,95.338,11.929,1.3007,0.96243
2019,233.6666667,515.78887,281.494,95.324,13.038,1.3301,0.96839
2019,233.6875,573.33003,281.8997,95.289,13.887,1.4378,0.93231
2019,233.7083333,647.3612,286.1488,95.271,14.644,1.8467,0.91278
2019,233.7291667,701.27237,291.4048,95.26,15.102,2.4034,0.92005
2019,233.75,679.46354,296.5215,95.244,15.729,2.3266,0.92243
2019,233.7708333,728.75471,299.8039,95.225,16.274,2.3485,0.93407
2019,233.7916667,773.05588,302.925,95.207,16.716,2.619,0.97077
2019,233.8125,775.51705,306.1663,95.174,17.247,3.2068,1.0005
2019,233.8333333,759.12822,309.4129,95.151,17.873,2.874,1.0327
2019,233.8541667,708.90939,312.9548,95.128,17.844,3.0089,1.0365
2019,233.875,639.23055,315.9868,95.103,18.423,3.5431,1.0633
2019,233.8958333,638.51172,319.6749,95.075,18.864,2.9221,1.0855
2019,233.9166667,551.76289,318.9721,95.047,18.642,4.0155,1.0863
2019,233.9375,321.80406,322.6959,95.005,18.317,3.8611,1.1062
2019,233.9583333,214.93523,326.0478,94.981,17.868,4.0112,1.1322
2019,233.9791667,292.9964,333.2779,94.971,17.852,3.7075,1.1525
2019,234,305.72757,332.8636,94.935,17.796,4.4715,1.1798
2019,234.0208333,130.54874,323.4058,94.906,17.028,3.6984,1.2002
2019,234.0416667,121.4199,321.9557,94.868,16.395,4.2277,1.1788
2019,234.0625,83.003074,323.8938,94.857,15.685,3.5354,1.1506
2019,234.0833333,40.424242,314.2029,94.831,15.138,3.7472,1.1634
2019,234.1041667,7.4999112,303.3966,94.806,14.331,3.9133,1.1719
2019,234.125,0,300.0387,94.815,13.511,3.6078,1.1724
2019,234.1458333,0,301.7724,94.819,12.81,3.804,1.1648
2019,234.1666667,0,306.5365,94.821,12.255,4.0015,1.1613
2019,234.1875,0,307.4933,94.8,11.767,4.2571,1.1697
2019,234.2083333,0,305.6998,94.821,11.215,3.8942,1.1593
2019,234.2291667,0,308.3001,94.807,10.725,3.5249,1.1493
2019,234.25,0,309.0334,94.803,10.32,3.0123,1.1406
2019,234.2708333,0,298.2943,94.778,9.9596,4.0711,1.1328
2019,234.2916667,0,289.2681,94.746,9.6281,4.2172,1.1202
2019,234.3125,0,290.7988,94.721,9.3291,4.5831,1.1023
2019,234.3333333,0,288.4686,94.693,8.9675,4.1229,1.0849
2019,234.3541667,0,282.0962,94.684,8.7699,3.8951,1.0714
2019,234.375,0,281.5884,94.653,8.5079,3.7257,1.0599
2019,234.3958333,0,278.9574,94.614,8.3302,3.7095,1.0503
2019,234.4166667,0,292.1845,94.596,8.3848,3.9946,1.0486
2019,234.4375,0,304.3524,94.533,8.3609,4.6308,1.0465
2019,234.4583333,0,316.9604,94.509,8.1897,4.6519,1.0389
2019,234.4791667,0,327.2609,94.514,8.2681,4.2529,1.0407
2019,234.5,3.4207022,330.463,94.498,8.3211,4.3715,1.0401
2019,234.5208333,19.503104,319.8869,94.473,8.2042,4.5273,1.0341
2019,234.5416667,60.488206,296.4138,94.491,8.3239,4.4541,1.035
2019,234.5625,133.88531,288.394,94.48,8.9028,4.6636,1.046
2019,234.5833333,222.83041,289.2397,94.422,9.9266,4.6896,1.0625
2019,234.6041667,293.75551,291.1803,94.369,10.757,4.5708,1.072
2019,234.625,377.18062,294.7435,94.356,11.862,5.1969,1.0791
2019,234.6458333,447.69572,299.2486,94.355,13.022,4.7098,1.0979
2019,234.6666667,513.40082,303.8598,94.363,13.908,4.8475,1.1145
2019,234.6875,574.70592,308.5996,94.389,14.691,5.5657,1.1316
2019,234.7083333,627.49102,312.9086,94.368,15.498,5.7246,1.1629
2019,234.7291667,670.64613,317.8184,94.337,16.666,5.6779,1.1971
2019,234.75,700.22123,323.1618,94.329,17.702,6.1528,1.215
2019,234.7708333,715.84633,328.2106,94.31,18.845,4.898,1.2405
2019,234.7916667,735.98143,331.3615,94.288,19.567,5.5992,1.2607
2019,234.8125,740.81653,333.6119,94.262,20.238,5.2532,1.288
2019,234.8333333,736.33164,335.4981,94.225,20.886,6.0569,1.3069
2019,234.8541667,723.59674,337.7815,94.231,21.347,6.1865,1.3193
2019,234.875,600.67184,342.2298,94.213,21.644,6.1703,1.3316
2019,234.8958333,552.04694,359.8183,94.209,21.691,5.7975,1.3525
2019,234.9166667,517.15205,347.7677,94.2,22.047,5.6752,1.3631
2019,234.9375,424.44715,361.7895,94.213,21.737,5.6194,1.363
2019,234.9583333,151.05225,398.0584,94.225,21.304,4.3111,1.3825
2019,234.9791667,112.68735,394.5928,94.204,21.046,3.3331,1.4189
2019,235,104.37745,394.6684,94.176,21.175,3.0076,1.439
2019,235.0208333,27.106556,403.06,94.17,20.902,1.9918,1.4444
2019,235.0416667,2.2065581,406.9625,94.261,19.5,3.2505,1.5635
2019,235.0625,7.2041602,392.6379,94.296,15.844,4.9602,1.6325
2019,235.0833333,3.3530624,388.9712,94.334,15.121,5.8352,1.595
2019,235.1041667,2.5796645,384.1065,94.407,14.311,5.1437,1.5506
2019,235.125,0,377.8187,94.395,13.437,7.1222,1.4447
2019,235.1458333,0,372.3499,94.44,11.98,7.006,1.2984
2019,235.1666667,0,372.8713,94.469,11.963,4.6692,1.321
2019,235.1875,0,373.2403,94.521,12.05,3.0492,1.3482
2019,235.2083333,0,371.974,94.519,12.002,2.1808,1.3479
2019,235.2291667,0,368.4492,94.554,12.034,1.9924,1.3444
2019,235.25,0,366.6508,94.535,11.999,1.9706,1.344
2019,235.2708333,0,359.06,94.553,11.895,1.9999,1.3417
2019,235.2916667,0,353.5438,94.58,11.945,1.7036,1.3443
2019,235.3125,0,351.6585,94.601,11.869,1.3895,1.3404
2019,235.3333333,0,333.1014,94.62,11.708,1.5909,1.3312
2019,235.3541667,0,300.1709,94.626,11.492,1.5785,1.3265
2019,235.375,0,298.6763,94.656,10.295,2.5546,1.2304
2019,235.3958333,0,286.3386,94.701,9.7149,2.5589,1.19
2019,235.4166667,0,314.0587,94.722,9.7403,2.5046,1.195
2019,235.4375,0,286.7878,94.74,9.8257,1.3878,1.2021
2019,235.4583333,0,283.53,94.776,9.8467,1.4662,1.2032
2019,235.4791667,0,282.3272,94.792,9.9972,1.3774,1.189
2019,235.5,1.4374944,280.7506,94.793,9.6503,1.7894,1.1571
2019,235.5208333,26.001395,281.6063,94.787,10.189,3.1788,1.187
2019,235.5416667,85.096297,282.102,94.773,10.708,3.1315,1.2096
2019,235.5625,155.4142,282.4962,94.754,11.224,3.2487,1.2353
2019,235.5833333,232.5371,283.818,94.75,11.786,3.0597,1.2621
2019,235.6041667,309.39,284.9628,94.742,12.338,2.5181,1.2656
2019,235.625,383.3429,287.4581,94.765,12.925,1.9528,1.2945
2019,235.6458333,455.3758,287.5274,94.769,13.698,1.6382,1.3428
2019,235.6666667,527.0187,288.4215,94.762,14.167,2.2811,1.2885
2019,235.6875,594.3116,289.3532,94.743,14.725,2.8472,1.2593
2019,235.7083333,647.36451,293.4195,94.762,15.398,2.4504,1.2582
2019,235.7291667,712.76741,303.5006,94.793,16.236,2.0317,1.2361
2019,235.75,615.47031,321.2284,94.806,16.828,2.1373,1.1754
2019,235.7708333,759.91321,312.5339,94.78,17.489,1.896,1.1132
2019,235.7916667,604.69611,342.3678,94.753,17.981,2.0798,1.1487
2019,235.8125,382.62901,350.3451,94.727,17.752,2.0676,1.1606
2019,235.8333333,520.59191,355.0741,94.677,18.109,2.6756,1.173
2019,235.8541667,761.52481,325.8125,94.637,18.748,3.7987,1.1255
2019,235.875,702.13771,318.1468,94.622,19.12,3.1043,1.11
2019,235.8958333,661.77061,322.4458,94.611,19.403,2.7431,1.1273
2019,235.9166667,659.25352,330.3466,94.583,20.138,1.5443,1.115
2019,235.9375,582.86642,329.4835,94.561,20.169,1.5923,1.1107
2019,235.9583333,500.44932,324.8127,94.526,20.051,2.888,1.1048
2019,235.9791667,320.70222,318.9812,94.49,19.752,2.6316,1.1072
2019,236,240.16512,316.2909,94.447,19.566,2.5072,1.076
2019,236.0208333,183.67802,324.3515,94.418,19.47,2.9844,1.0851
2019,236.0416667,104.79692,319.2501,94.395,18.844,2.6569,1.1176
2019,236.0625,61.338823,316.6778,94.376,18.063,2.1975,1.1116
2019,236.0833333,24.815725,320.4261,94.352,17.102,2.8635,1.1529
2019,236.1041667,6.5677256,334.7475,94.361,15.882,2.6391,1.2846
2019,236.125,0,380.9253,94.338,15.402,1.9365,1.3223
2019,236.1458333,0,380.1671,94.298,15.409,2.1913,1.3391
2019,236.1666667,0,355.3793,94.266,15.233,2.3488,1.3543
2019,236.1875,0,348.9743,94.25,14.787,2.1315,1.3613
2019,236.2083333,0,375.383,94.235,14.419,1.9419,1.3639
2019,236.2291667,0,379.5943,94.204,14.268,1.9414,1.3754
2019,236.25,0,380.9818,94.176,14.218,1.5172,1.3838
2019,236.2708333,0,382.8068,94.15,14.122,0.93769,1.388
2019,236.2916667,0,388.0564,94.127,13.803,1.4551,1.4164
2019,236.3125,0,386.244,94.081,13.458,2.1172,1.4466
2019,236.3333333,0,381.9004,94.039,13.262,1.6519,1.4704
2019,236.3541667,0,383.2054,94,13.247,0.64178,1.4836
2019,236.375,0,384.0527,93.989,13.325,0.77952,1.4944
2019,236.3958333,0,384.0557,93.979,13.357,0.70424,1.5017
2019,236.4166667,0,385.1592,93.964,13.383,0.4318,1.5075
2019,236.4375,0,385.6985,93.94,13.332,0.76303,1.5054
2019,236.4583333,0,385.7085,93.907,13.302,0.7781,1.5069
2019,236.4791667,0,386.7783,93.89,13.37,0.43016,1.5152
2019,236.5,0,386.4381,93.863,13.395,0.68982,1.5184
2019,236.5208333,0,387.3884,93.855,13.417,0.7014,1.5215
2019,236.5416667,14.105123,401.7361,93.851,13.492,0.35602,1.5296
2019,236.5625,19.02953,392.4477,93.844,13.669,0.36006,1.5471
2019,236.5833333,47.829338,385.6798,93.814,13.783,0.48945,1.5588
2019,236.6041667,59.090445,385.1361,93.797,14.062,0.44261,1.5867
2019,236.625,95.687553,383.9359,93.798,14.332,0.93528,1.6128
2019,236.6458333,106.33566,387.3103,93.796,14.592,0.4704,1.6346
2019,236.6666667,105.49477,389.76,93.787,14.879,0.76058,1.6527
2019,236.6875,123.31988,392.0966,93.761,15.107,0.65275,1.6559
2019,236.7083333,106.74898,389.1834,93.709,15.405,1.024,1.6623
2019,236.7291667,87.89609,389.7043,93.679,15.557,0.93605,1.6564
2019,236.75,105.6982,396.1762,93.718,15.666,1.5243,1.6658
2019,236.7708333,291.01231,390.2538,93.673,15.906,1.4729,1.6924
2019,236.7916667,311.10541,382.94,93.644,16.578,1.9183,1.7058
2019,236.8125,279.43852,378.1885,93.653,16.777,2.3565,1.7097
2019,236.8333333,231.64163,380.4789,93.66,16.83,2.9463,1.7028
